"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"SG_UF";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SQ_CANDIDATO";"NR_ORDEM_REDE_SOCIAL";"DS_URL"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002245275;1;"https://www.instagram.com/jose.pauloabel?utm_source=qr&igsh=MWxubjlvNDMzeThtNg=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002127379;1;"https://www.instagram.com/cocomaciel?igsh=MWdtcGd5Nm14bjk0dg=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002254687;2;"https://web.facebook.com/janaycy.abreu"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002254694;1;"https://www.instagram.com/gilvan_trilha?utm_source=ig_web_button_share_sheet&igs"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001926260;1;"https://www.instagram.com/betania.amorim.37?igsh=MXd5YndwMWRpanV2dQ=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002315825;1;"https://www.instagram.com/alan.alves17?utm_source=ig_web_button_share_sheet&igsh"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002003173;2;"https://www.facebook.com/daniel.lela.9?mibextid=ZbWKwL"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001990370;1;"https://www.instagram.com/thiagolucenaa?igsh=MWliMzBwZDl0ZmRtaA=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001994356;1;"https://www.instagram.com/denisfreitass_/?igsh=bmNyZHY0dTB0eno4"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002110882;2;"https://www.facebook.com/luis.andrade.39566?mibextid=LQQJ4d"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002138178;1;"https://www.coronelsobreira.com.br/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002138444;1;"https://www.instagram.com/tarcisiojardim/profilecard/?igsh=MXFqbHQzaGJtNGU5dA=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002178268;1;"https://instagram.com/orlandopereira.15"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001899347;1;"https://www.instagram.com/jucineide_oliveira02?utm_source=qr&igsh=MWIyMGM1cjFiM2"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002178059;2;"https://www.facebook.com/profile.php?id=100009290986887&mibextid=LQQJ4d"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002123718;1;"https://www.instagram.com/edsoncordeirojose?igsh=MXhkbXA0YXN1c3Q5eQ=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002121370;1;"https://www.instagram.com/rivellino.ribeiro?igsh=MW5pY3YyNjZ6c3FnNw=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002116474;1;"https://www.instagram.com/ninadobraga?igsh=MWZzM2I0cXFueXJxdg=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002036124;1;"https://www.instagram.com/josmar_lacerda?igsh=ZXdmY3JieWFrdzQy"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002104324;4;"https://www.facebook.com/drtalestorricelli/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002177793;1;"https://www.instagram.com/zevigia_diana/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001983832;1;"https://www.instagram.com/genivaldo_temborio?igsh=Yzd1eDB5NXZ0dnox"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002019507;1;"https://www.instagram.com/cesar.marques11?igsh=YWNhZzFybWJ0N3Jw"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002004187;2;"https://www.instagram.com/laercio.vasconcelos.169?igsh=eWRramk4Y3o2cHFj"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002046096;2;"https://www.facebook.com/wagner.felipe.756?mibextid=ZbWKwL"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001961972;2;"https://www.facebook.com/share/Nh4r8vjGLow3NoFG/?mibextid=qi2Omg"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002019651;1;"https://www.instagram.com/seuleca_?igsh=Ymd5eDE3ZzF5aDR4"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002022435;1;"https://www.instagram.com/valdy.vianey/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001981649;1;"https://www.instagram.com/laeciomaiafarias?igsh=MTZsZmQzMHNvOXJhaw=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002044696;2;"https://www.facebook.com/people/Adriana-Ferreira/pfbid0XiWWiXr4avQadG8vPWYr9WTtf"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002044695;1;"https://www.instagram.com/thierrythom?igsh=MTh6eXM0bnA5c3oxNA=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002044699;2;"https://www.facebook.com/kalyne.cantalice.1"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002044483;1;"https://www.instagram.com/jacqueine.mauricio/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002220165;1;"https://www.facebook.com/share/VrEuo84QYbWt8iKp/?mibextid=qi2Omg"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002220171;2;"https://www.facebook.com/share/pbCJ1F5dCu7cKsbU/?mibextid=qi2Omg"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002139592;1;"https://instagram.commacedodashot"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002138783;1;"https://www.instagram.com/lucianoanselmo12511?utm_source=qr&igsh=YWlyODJrcXR2dDN2"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002137365;2;"https://web.facebook.com/elmo.jose.35?mibextid=LQQJ4d&_rdc=1&_rdr"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001960504;1;"https://www.instagram.com/fernandocampelover?igsh=eG5sbGVvZGh5amQx"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001972409;5;"https://www.tiktok.com/@fernandodefortunato?_t=8oZ03uIfyUv&_r=1"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001961966;2;"https://www.facebook.com/ceicinha.cabral?mibextid=LQQJ4d"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002153038;1;"https://www.instagram.com/roberiovieirapb/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002126001;1;"https://www.instagram.com/moisesmarques80?igsh=MTN4ZzZhMmd0OTJj"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002044482;1;"https://www.instagram.com/crislainefelixx/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002023284;1;"https://www.instagram.com/analuciatrajano52/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002045384;1;"https://www.instagram.com/marilia_lisboa28?igsh=YjY2ZHNpNXJ5cGJh"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002139591;1;"https://www.instagram.com/michellycarneirojp?igsh=MXRyOWZ5N2E5c2p4aA=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001990984;1;"https://www.instagram.com/neidegomesplz/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002140015;1;"https://www.facebook.com/gugamoov.jampaii"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001961246;1;"https://www.instagram.com/bertovaldemir/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001960476;2;"https://www.facebook.com/leno.garcia.18"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002005212;1;"https://www.instagram.com/cigano_aguabrancapb/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001987089;1;"https://www.instagram.com/neguinhodopeixee?igsh=cmVjZGxxczR5a214"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002104568;1;"https://www.instagram.com/geilsonlinhares/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002193615;1;"https://www.facebook.com/profile.php?id=61555260804439"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002109641;3;"https://www.facebook.com/nilsaovereador?mibextid=LQQJ4d"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002139596;1;"https://instagram.com/ellendaniellemaia"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001961971;1;"https://www.instagram.com/igorgambarra_?igsh=MTdyemc1NmJ3YmwxbA=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002157231;1;"https://instagram.com/jurandir_de_danda"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002146050;1;"https://www.instagram.com/renedafarmaciasjm?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002146056;1;"https://www.instagram.com/cabosergiorafael?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002116330;1;"https://www.instagram.com/adefrancioribeiro?igsh=MTN6cWM1dXBrd3czNA=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002134664;1;"https://www.instagram.com/herculesfaceiro/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001991752;1;"https://www.instagram.com/mvitoriavicente?igsh=bGJhbDQxOGZuMHgx"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001912546;1;"https://www.instagram.com/noaldocandido/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002003422;1;"https://www.instagram.com/benicioferreiraa_?utm_source=ig_web_button_share_sheet"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002045564;1;"https://www.instagram.com/alcileneoliveira05?igsh=MWQ5M2k0NjNucjRkbg=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002140037;3;"https://www..facebook.com/cristianosoutoadv"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002146803;2;"https://kwai-video.com/u/@laryssaalmeidacg/BnCJ2Aj0"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002146803;4;"https://www.instagram.com/laryssaalmeidacg/?igsh=MWtobXhncmRjeGd4dA%3D%3D"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002004820;1;"https://www.instagram.com/eronilda0?igsh=MjhvMzdrMHJpNmt4"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002003435;1;"https://www.instagram.com/erika_alvino2803?igsh=MmNmZjUzeXg5OWhm"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001979362;1;"https://www.instagram.com/lacerdakelsen/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001981340;1;"https://www.instagram.com/rivaldojunior__/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002138166;4;"https://www.twitter.com/ricfranceschini"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002378297;1;"https://www.instagram.com/miriamteixeirav?igsh=eTYyNTluZTQ3djVm"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002121508;2;"https://www.facebook.com/rubia.dinizmatuto?mibextid=ZbWKwL"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002117679;4;"https://k.kwai.com/u/@wavpx637/aSdr5CmD"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002072700;2;"https://www.instagram.com/andreaabrantess"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002011622;1;"https://www.instagram.com/cido_delauredo?igsh=Nm9tM2Qxd2l4dGR5"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002011625;2;"https://www.instagram.com/engenheiroclaudioaraujo?igsh=MWxpeXpubzZjejcyMA=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002018520;1;"http://www.instagram.com/edmilsonlimapb"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002018519;1;"http://www.instagram.com/karinapimenta9"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002015059;2;"https://www.facebook.com/profile.php?id=100060525660652"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002015067;2;"https://www.facebook.com/FAGNEReDINIZ22"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001922778;1;"https://www.facebook.com/siclaudia.maciel?mibextid=ZbWKwL"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001924278;1;"https://www.facebook.com/jocelio.martins.796"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001924282;2;"https://www.facebook.com/profile.php?id=61557858976304&sk=about_overview"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001906462;1;"https://www.instagram.com/jessica_braga.s?igsh=YXN6d2F5Ymx3dzFh"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002213928;1;"https://www.instagram.com/deleon_francisco12?igsh=cXozbjN3YWM2dnAw"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002153040;1;"https://www.instagram.com/helderfernandees"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002320869;2;"https://www.facebook.com/kleitinhomendesdealbuquerque"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002178877;1;"https://www.instagram.com/williams457575/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001925366;1;"https://www.instagram.com/ceilmamacedo/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002394480;1;"https://www.instagram.com/danivaldodanivaldo/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002146048;1;"https://www.instagram.com/lucia_soares112?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001960182;2;"https://www.facebook.com/erivaneide.leite"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001960182;3;"https://www.instagram.com/neide_gobira/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002220318;1;"https://www.instagram.com/carolgomes.pb?igsh=MXQwYzJrb3N6cGQ4dA=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002007286;1;"https://www.instagram.com/valeriabastos20?utm_source=ig_web_button_share_sheet&i"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002220402;2;"https://www.instagram.com/eduardodasapataria?igsh=eGwycm0yd3hlYTAx"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001988476;1;"https://www.instagram.com/emersonwallace/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001988481;1;"https://www.instagram.com/fidelesleal10/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002250319;1;"https://www.facebook.com/share/xr3wwRpaxBSN33S7/?mibextid=LQQJ4d"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002026023;4;"https://www.facebook.com/marcelo.vieiracosta.3"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002026023;6;"https://www.instagram.com/cassio.avelino/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002042511;1;"https://www.facebook.com/share/7hwg88oE86guUcpa/?mibextid=qi2Omg"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002050673;1;"https://www.instagram.com/marineideferreira31/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002051736;1;"https://www.instagram.com/corrinhafelixx?utm_source=ig_web_button_share_sheet&ig"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002051861;2;"https://www.instagram.com/virgulinonilson?utm_source=qr&igsh=MW9zamhiYzQxaDl3cQ="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002050933;1;"https://www.instagram.com/aline.poetisa.acs"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002025786;2;"https://www.instagram.com/neideguimaraes720?igsh=NWhqMzBlYXpk"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002024815;2;"https://www.facebook.com/jaqueline.farias.9889"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002190792;2;"https://www.facebook.com/gilberto.duarte.92123"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002300426;1;"https://www.instagram.com/pollyan_prs?igsh=MW9hMWtueTMwNnpwaA=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002054362;2;"https://k.kwai.com/u/@dizlucaslima/CliTxEYX"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002050780;1;"https://www.instagram.com/vetfabioduarte?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002035940;1;"https://www.instagram.com/patricia.agentedesaude_/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002035943;2;"https://www.facebook.com/marizelda.salviano?mibextid=ZbWKw"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002019639;1;"https://www.facebook.com/share/3WzQPJyFGLzjX4c3/?mibextid=LQQJ4d"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002104999;1;"https://www.instagram.com/pia_nascimento17/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002105001;1;"https://www.instagram.com/santanapatriciaa/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002058595;1;"https://www.instagram.com/viturinogeovane?igsh=ZGkzeXFkNGtibzUz"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002151549;1;"https://www.instagram.com/juniordejair.jacarau/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002151553;1;"https://www.instagram.com/suelidomeciano10/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002050804;1;"https://www.instagram.com/astrofernandes77/"
